Data da Venda,Código Produto,Nome Produto,Garantia Extendida,Categoria do Produto,Quantidade Vendido,Valor Unitário,Valor Total da Venda,Cidade da Loja,País da Loja,Vendedor
2023-11-27,35,Computador,Não,Computadores,5,2760.0,13800.0,Lisboa,Portugal,André
2023-06-21,50,Mesa,Sim,Móveis,3,495.0,1485.0,Belo Horizonte,Brasil,Ana
2024-01-25,23,Cabo HDMI,Sim,Periféricos,6,40.0,240.0,Valencia,Espanha,María
2024-02-04,10,Mouse,Não,Periféricos,1,102.0,102.0,New York,Estados Unidos,Bob
2023-09-07,80,Licença Office 365,Não,Software,2,406.0,812.0,Belo Horizonte,Brasil,João
2023-09-22,96,Placa de Vídeo,Não,Periféricos,6,2552.0,15312.0,Porto,Portugal,Miguel
2023-04-10,30,Notebook,Não,Computadores,7,3710.0,25970.0,Belo Horizonte,Brasil,João
2023-04-09,96,Placa de Vídeo,Não,Periféricos,8,2332.0,18656.0,São Paulo,Brasil,João
2024-02-17,20,Monitor,Não,Monitores,3,816.0,2448.0,Rio de Janeiro,Brasil,Ana
2023-11-18,10,Mouse,Sim,Periféricos,2,120.0,240.0,Porto,Portugal,Sofia
2023-10-24,30,Notebook,Sim,Computadores,10,4130.0,41300.0,Madrid,Espanha,María
2023-07-29,70,Licença Windows,Não,Software,5,1008.0,5040.0,Coimbra,Portugal,Miguel
2023-10-09,35,Computador,Não,Computadores,10,2714.0,27140.0,Barcelona,Espanha,David
2023-06-19,20,Monitor,Não,Monitores,5,880.0,4400.0,Barcelona,Espanha,María
2023-06-11,70,Licença Windows,Sim,Software,5,990.0,4950.0,Lisboa,Portugal,Sofia
2023-03-24,10,Mouse,Sim,Periféricos,2,104.0,208.0,Lisboa,Portugal,André
2023-06-05,30,Notebook,Não,Computadores,3,3850.0,11550.0,Lisboa,Portugal,Miguel
2023-06-17,35,Computador,Não,Computadores,9,2530.0,22770.0,São Paulo,Brasil,Carlos
2023-07-27,80,Licença Office 365,Não,Software,6,392.0,2352.0,Coimbra,Portugal,Miguel
2023-04-13,90,HD SSD,Sim,Armazenamento,9,636.0,5724.0,Los Angeles,Estados Unidos,Bob
2024-01-12,90,HD SSD,Sim,Armazenamento,4,600.0,2400.0,Lisboa,Portugal,André
2023-11-16,90,HD SSD,Não,Armazenamento,5,720.0,3600.0,Coimbra,Portugal,André
2023-05-13,35,Computador,Sim,Computadores,9,2484.0,22356.0,Valencia,Espanha,Carlos
2024-03-19,10,Mouse,Sim,Periféricos,1,104.0,104.0,Lisboa,Portugal,Sofia
2023-04-29,80,Licença Office 365,Sim,Software,2,371.0,742.0,Madrid,Espanha,David
2023-09-20,35,Computador,Sim,Computadores,3,2668.0,8004.0,New York,Estados Unidos,John
2023-08-25,35,Computador,Não,Computadores,1,2622.0,2622.0,Belo Horizonte,Brasil,Carlos
2023-10-31,11,Teclado,Não,Periféricos,7,177.0,1239.0,Valencia,Espanha,María
2023-11-06,11,Teclado,Não,Periféricos,1,180.0,180.0,Rio de Janeiro,Brasil,João
2024-02-23,11,Teclado,Não,Periféricos,8,153.0,1224.0,Belo Horizonte,Brasil,Carlos
2023-05-19,50,Mesa,Não,Móveis,4,486.0,1944.0,Barcelona,Espanha,María
2023-05-29,90,HD SSD,Sim,Armazenamento,5,648.0,3240.0,São Paulo,Brasil,Ana
2024-02-09,80,Licença Office 365,Sim,Software,1,357.0,357.0,New York,Estados Unidos,Alice
2023-04-07,11,Teclado,Sim,Periféricos,10,159.0,1590.0,São Paulo,Brasil,João
2024-01-27,90,HD SSD,Sim,Armazenamento,8,600.0,4800.0,New York,Estados Unidos,John
2023-04-13,60,Cadeira,Sim,Móveis,1,318.0,318.0,Barcelona,Espanha,Carlos
2023-04-24,50,Mesa,Sim,Móveis,3,477.0,1431.0,Lisboa,Portugal,André
2023-05-06,11,Teclado,Não,Periféricos,2,162.0,324.0,Lisboa,Portugal,Miguel
2024-02-15,95,Memória,Sim,Armazenamento,7,326.4,2284.8,Coimbra,Portugal,Miguel
2024-03-19,50,Mesa,Não,Móveis,8,468.0,3744.0,Coimbra,Portugal,André
2023-07-29,23,Cabo HDMI,Não,Periféricos,3,44.8,134.4,Valencia,Espanha,María
2023-05-23,80,Licença Office 365,Sim,Software,3,378.0,1134.0,Madrid,Espanha,Carlos
2023-12-09,60,Cadeira,Não,Móveis,9,366.0,3294.0,Valencia,Espanha,María
2023-12-14,80,Licença Office 365,Não,Software,9,427.0,3843.0,Coimbra,Portugal,André
2023-09-14,95,Memória,Sim,Armazenamento,5,371.2,1856.0,Belo Horizonte,Brasil,João
2023-05-31,96,Placa de Vídeo,Não,Periféricos,3,2376.0,7128.0,New York,Estados Unidos,Bob
2023-09-25,50,Mesa,Sim,Móveis,3,522.0,1566.0,São Paulo,Brasil,Ana
2024-01-12,11,Teclado,Sim,Periféricos,10,150.0,1500.0,Coimbra,Portugal,Miguel
2023-11-22,10,Mouse,Sim,Periféricos,1,120.0,120.0,Coimbra,Portugal,Sofia
2023-09-14,80,Licença Office 365,Sim,Software,10,406.0,4060.0,Rio de Janeiro,Brasil,Ana
2023-10-26,80,Licença Office 365,Não,Software,10,413.0,4130.0,Coimbra,Portugal,André
2024-02-18,70,Licença Windows,Sim,Software,4,918.0,3672.0,Coimbra,Portugal,André
2023-05-21,11,Teclado,Não,Periféricos,9,162.0,1458.0,Barcelona,Espanha,María
2023-06-18,11,Teclado,Não,Periféricos,9,165.0,1485.0,São Paulo,Brasil,João
2024-02-09,11,Teclado,Sim,Periféricos,1,153.0,153.0,Belo Horizonte,Brasil,João
2024-03-07,70,Licença Windows,Não,Software,8,936.0,7488.0,Madrid,Espanha,María
2023-07-07,11,Teclado,Sim,Periféricos,3,168.0,504.0,Rio de Janeiro,Brasil,Carlos
2023-06-04,20,Monitor,Não,Monitores,9,880.0,7920.0,Porto,Portugal,Miguel
2023-11-29,95,Memória,Sim,Armazenamento,4,384.0,1536.0,Chicago,Estados Unidos,Alice
2023-09-15,10,Mouse,Sim,Periféricos,4,116.0,464.0,Los Angeles,Estados Unidos,John
2023-11-01,90,HD SSD,Sim,Armazenamento,4,720.0,2880.0,Belo Horizonte,Brasil,João
2023-12-21,20,Monitor,Não,Monitores,10,976.0,9760.0,Madrid,Espanha,David
2023-08-10,80,Licença Office 365,Sim,Software,3,399.0,1197.0,Valencia,Espanha,María
2023-10-19,60,Cadeira,Sim,Móveis,2,354.0,708.0,Porto,Portugal,Sofia
2023-03-30,60,Cadeira,Sim,Móveis,2,312.0,624.0,Chicago,Estados Unidos,Alice
2023-06-28,50,Mesa,Sim,Móveis,9,495.0,4455.0,Belo Horizonte,Brasil,João
2024-02-17,70,Licença Windows,Não,Software,4,918.0,3672.0,Madrid,Espanha,Carlos
2023-11-30,11,Teclado,Sim,Periféricos,2,180.0,360.0,Coimbra,Portugal,Sofia
2024-02-29,90,HD SSD,Não,Armazenamento,4,612.0,2448.0,Barcelona,Espanha,Carlos
2023-04-04,70,Licença Windows,Sim,Software,3,954.0,2862.0,Los Angeles,Estados Unidos,Alice
2023-09-19,96,Placa de Vídeo,Sim,Periféricos,3,2552.0,7656.0,Valencia,Espanha,Carlos
2023-08-04,35,Computador,Sim,Computadores,10,2622.0,26220.0,Belo Horizonte,Brasil,Carlos
2024-02-17,23,Cabo HDMI,Sim,Periféricos,2,40.8,81.6,Lisboa,Portugal,André
2023-08-22,70,Licença Windows,Não,Software,4,1026.0,4104.0,Belo Horizonte,Brasil,Carlos
2023-07-29,80,Licença Office 365,Sim,Software,8,392.0,3136.0,Los Angeles,Estados Unidos,Bob
2023-07-18,50,Mesa,Sim,Móveis,6,504.0,3024.0,São Paulo,Brasil,Carlos
2023-05-22,35,Computador,Sim,Computadores,10,2484.0,24840.0,Barcelona,Espanha,Carlos
2023-07-29,95,Memória,Não,Armazenamento,1,358.4,358.4,Barcelona,Espanha,María
2023-09-16,80,Licença Office 365,Sim,Software,5,406.0,2030.0,São Paulo,Brasil,João
2024-02-06,11,Teclado,Sim,Periféricos,8,153.0,1224.0,Porto,Portugal,André
2024-03-15,70,Licença Windows,Não,Software,4,936.0,3744.0,Los Angeles,Estados Unidos,Alice
2023-06-14,90,HD SSD,Sim,Armazenamento,9,660.0,5940.0,Belo Horizonte,Brasil,Ana
2023-12-17,70,Licença Windows,Não,Software,9,1098.0,9882.0,Lisboa,Portugal,André
2023-08-27,50,Mesa,Sim,Móveis,2,513.0,1026.0,Coimbra,Portugal,André
2023-07-10,80,Licença Office 365,Não,Software,8,392.0,3136.0,Valencia,Espanha,David
2024-02-12,70,Licença Windows,Sim,Software,9,918.0,8262.0,Rio de Janeiro,Brasil,João
2023-12-20,96,Placa de Vídeo,Não,Periféricos,1,2684.0,2684.0,Valencia,Espanha,María
2023-08-31,90,HD SSD,Não,Armazenamento,7,684.0,4788.0,Barcelona,Espanha,Carlos
2023-06-23,70,Licença Windows,Sim,Software,8,990.0,7920.0,Rio de Janeiro,Brasil,João
2024-03-01,30,Notebook,Sim,Computadores,6,3640.0,21840.0,Rio de Janeiro,Brasil,Carlos
2023-08-28,90,HD SSD,Não,Armazenamento,7,684.0,4788.0,Chicago,Estados Unidos,Alice
2024-01-10,90,HD SSD,Não,Armazenamento,6,600.0,3600.0,Porto,Portugal,Sofia
2023-07-13,30,Notebook,Não,Computadores,5,3920.0,19600.0,Rio de Janeiro,Brasil,João
2023-07-18,50,Mesa,Sim,Móveis,10,504.0,5040.0,Belo Horizonte,Brasil,Ana
2023-12-08,96,Placa de Vídeo,Sim,Periféricos,1,2684.0,2684.0,Los Angeles,Estados Unidos,John
2024-02-21,23,Cabo HDMI,Sim,Periféricos,2,40.8,81.6,Madrid,Espanha,David
2023-10-01,23,Cabo HDMI,Não,Periféricos,6,47.2,283.2,Madrid,Espanha,David
2023-06-07,70,Licença Windows,Não,Software,1,990.0,990.0,Rio de Janeiro,Brasil,João
2023-06-17,11,Teclado,Não,Periféricos,2,165.0,330.0,São Paulo,Brasil,Carlos
2023-11-20,30,Notebook,Não,Computadores,8,4200.0,33600.0,Lisboa,Portugal,André
2023-08-02,96,Placa de Vídeo,Sim,Periféricos,6,2508.0,15048.0,Valencia,Espanha,David
2023-08-28,95,Memória,Não,Armazenamento,2,364.8,729.6,New York,Estados Unidos,Bob
2023-05-24,35,Computador,Não,Computadores,7,2484.0,17388.0,São Paulo,Brasil,Ana
2023-03-22,50,Mesa,Não,Móveis,8,468.0,3744.0,Barcelona,Espanha,María
2023-09-10,90,HD SSD,Sim,Armazenamento,2,696.0,1392.0,Rio de Janeiro,Brasil,Carlos
2023-09-15,30,Notebook,Não,Computadores,10,4060.0,40600.0,Coimbra,Portugal,Miguel
2023-10-30,11,Teclado,Sim,Periféricos,2,177.0,354.0,Belo Horizonte,Brasil,Carlos
2023-10-05,80,Licença Office 365,Sim,Software,3,413.0,1239.0,Chicago,Estados Unidos,Bob
2024-02-29,30,Notebook,Não,Computadores,2,3570.0,7140.0,Madrid,Espanha,Carlos
2024-01-13,50,Mesa,Sim,Móveis,8,450.0,3600.0,Madrid,Espanha,María
2023-04-02,90,HD SSD,Não,Armazenamento,7,636.0,4452.0,Barcelona,Espanha,María
2023-08-31,95,Memória,Sim,Armazenamento,8,364.8,2918.4,Valencia,Espanha,David
2023-09-30,80,Licença Office 365,Não,Software,5,406.0,2030.0,Belo Horizonte,Brasil,Ana
2023-10-31,20,Monitor,Sim,Monitores,8,944.0,7552.0,Lisboa,Portugal,Sofia
2023-11-22,95,Memória,Não,Armazenamento,8,384.0,3072.0,Belo Horizonte,Brasil,Carlos
2023-12-06,35,Computador,Não,Computadores,10,2806.0,28060.0,Los Angeles,Estados Unidos,John
2023-11-10,30,Notebook,Sim,Computadores,9,4200.0,37800.0,Valencia,Espanha,Carlos
2024-03-17,80,Licença Office 365,Não,Software,2,364.0,728.0,Los Angeles,Estados Unidos,Bob
2024-03-16,10,Mouse,Sim,Periféricos,7,104.0,728.0,New York,Estados Unidos,Alice
2023-10-10,20,Monitor,Sim,Monitores,10,944.0,9440.0,Lisboa,Portugal,Sofia
2024-02-08,30,Notebook,Não,Computadores,4,3570.0,14280.0,Madrid,Espanha,María
2023-04-23,60,Cadeira,Sim,Móveis,9,318.0,2862.0,Rio de Janeiro,Brasil,João
2023-04-22,35,Computador,Sim,Computadores,8,2438.0,19504.0,Los Angeles,Estados Unidos,Bob
2023-08-04,30,Notebook,Não,Computadores,5,3990.0,19950.0,Barcelona,Espanha,Carlos
2024-01-07,10,Mouse,Sim,Periféricos,9,100.0,900.0,Chicago,Estados Unidos,Bob
2023-11-05,50,Mesa,Não,Móveis,1,540.0,540.0,Los Angeles,Estados Unidos,Alice
2024-01-25,50,Mesa,Sim,Móveis,1,450.0,450.0,Porto,Portugal,Miguel
2023-03-23,96,Placa de Vídeo,Não,Periféricos,7,2288.0,16016.0,São Paulo,Brasil,Carlos
2023-10-27,11,Teclado,Sim,Periféricos,3,177.0,531.0,Chicago,Estados Unidos,Alice
2024-01-28,10,Mouse,Não,Periféricos,10,100.0,1000.0,Barcelona,Espanha,María
2023-03-24,11,Teclado,Sim,Periféricos,8,156.0,1248.0,Coimbra,Portugal,Sofia
2023-09-17,50,Mesa,Não,Móveis,8,522.0,4176.0,Los Angeles,Estados Unidos,John
2024-03-04,11,Teclado,Sim,Periféricos,10,156.0,1560.0,São Paulo,Brasil,Ana
2023-07-02,20,Monitor,Sim,Monitores,3,896.0,2688.0,Rio de Janeiro,Brasil,João
2023-09-22,23,Cabo HDMI,Não,Periféricos,3,46.4,139.2,Madrid,Espanha,David
2023-09-29,30,Notebook,Sim,Computadores,5,4060.0,20300.0,Rio de Janeiro,Brasil,Carlos
2023-05-07,80,Licença Office 365,Não,Software,5,378.0,1890.0,Porto,Portugal,André
2023-10-27,11,Teclado,Sim,Periféricos,1,177.0,177.0,New York,Estados Unidos,John
2023-09-17,11,Teclado,Sim,Periféricos,10,174.0,1740.0,New York,Estados Unidos,Alice
2023-12-10,80,Licença Office 365,Não,Software,3,427.0,1281.0,Valencia,Espanha,David
2023-06-29,96,Placa de Vídeo,Não,Periféricos,10,2420.0,24200.0,Belo Horizonte,Brasil,Carlos
2023-05-17,90,HD SSD,Sim,Armazenamento,5,648.0,3240.0,Madrid,Espanha,María
2023-05-26,70,Licença Windows,Não,Software,10,972.0,9720.0,Madrid,Espanha,Carlos
2023-09-04,60,Cadeira,Não,Móveis,8,348.0,2784.0,Coimbra,Portugal,Miguel
2024-03-14,50,Mesa,Não,Móveis,9,468.0,4212.0,Chicago,Estados Unidos,Bob
2024-01-19,30,Notebook,Não,Computadores,8,3500.0,28000.0,Lisboa,Portugal,André
2023-11-19,80,Licença Office 365,Não,Software,1,420.0,420.0,New York,Estados Unidos,Alice
2023-09-19,90,HD SSD,Sim,Armazenamento,8,696.0,5568.0,Coimbra,Portugal,Miguel
2023-10-30,60,Cadeira,Sim,Móveis,3,354.0,1062.0,Belo Horizonte,Brasil,João
2023-09-11,80,Licença Office 365,Não,Software,3,406.0,1218.0,Coimbra,Portugal,André
2023-12-22,95,Memória,Sim,Armazenamento,5,390.4,1952.0,Belo Horizonte,Brasil,Ana
2023-12-19,50,Mesa,Sim,Móveis,7,549.0,3843.0,Rio de Janeiro,Brasil,Ana
2024-03-09,96,Placa de Vídeo,Não,Periféricos,8,2288.0,18304.0,Valencia,Espanha,María
2023-05-11,10,Mouse,Sim,Periféricos,4,108.0,432.0,Barcelona,Espanha,David
2023-12-24,70,Licença Windows,Não,Software,2,1098.0,2196.0,Coimbra,Portugal,André
2023-11-03,30,Notebook,Não,Computadores,3,4200.0,12600.0,Coimbra,Portugal,Sofia
2023-03-26,70,Licença Windows,Não,Software,2,936.0,1872.0,São Paulo,Brasil,Ana
2023-06-27,70,Licença Windows,Sim,Software,10,990.0,9900.0,Rio de Janeiro,Brasil,Carlos
2023-07-16,80,Licença Office 365,Sim,Software,8,392.0,3136.0,Belo Horizonte,Brasil,Carlos
2024-03-03,90,HD SSD,Não,Armazenamento,2,624.0,1248.0,Barcelona,Espanha,María
2024-01-17,10,Mouse,Não,Periféricos,9,100.0,900.0,Belo Horizonte,Brasil,Carlos
2023-08-13,23,Cabo HDMI,Não,Periféricos,1,45.6,45.6,Lisboa,Portugal,André
2023-09-22,10,Mouse,Sim,Periféricos,6,116.0,696.0,New York,Estados Unidos,John
2024-01-07,50,Mesa,Não,Móveis,2,450.0,900.0,Chicago,Estados Unidos,Bob
2023-10-04,20,Monitor,Não,Monitores,5,944.0,4720.0,New York,Estados Unidos,Alice
2023-10-23,70,Licença Windows,Não,Software,7,1062.0,7434.0,Madrid,Espanha,David
2023-04-04,50,Mesa,Sim,Móveis,8,477.0,3816.0,Rio de Janeiro,Brasil,Carlos
2023-10-26,23,Cabo HDMI,Não,Periféricos,8,47.2,377.6,Los Angeles,Estados Unidos,Alice
2024-02-06,20,Monitor,Sim,Monitores,3,816.0,2448.0,Lisboa,Portugal,André
2023-11-28,90,HD SSD,Sim,Armazenamento,5,720.0,3600.0,Los Angeles,Estados Unidos,John
2023-06-23,30,Notebook,Sim,Computadores,3,3850.0,11550.0,São Paulo,Brasil,João
2024-03-06,10,Mouse,Sim,Periféricos,7,104.0,728.0,Porto,Portugal,Miguel
2023-10-08,30,Notebook,Sim,Computadores,8,4130.0,33040.0,Valencia,Espanha,David
2023-05-14,80,Licença Office 365,Não,Software,10,378.0,3780.0,São Paulo,Brasil,Ana
2023-12-19,30,Notebook,Sim,Computadores,3,4270.0,12810.0,São Paulo,Brasil,João
2023-07-19,10,Mouse,Não,Periféricos,4,112.0,448.0,Porto,Portugal,Miguel
2023-12-04,11,Teclado,Sim,Periféricos,2,183.0,366.0,Lisboa,Portugal,Sofia
2023-12-22,95,Memória,Sim,Armazenamento,7,390.4,2732.8,Coimbra,Portugal,André
2023-09-21,30,Notebook,Sim,Computadores,7,4060.0,28420.0,New York,Estados Unidos,John
2023-05-22,95,Memória,Sim,Armazenamento,8,345.6,2764.8,Madrid,Espanha,Carlos
2023-06-11,50,Mesa,Sim,Móveis,6,495.0,2970.0,Lisboa,Portugal,André
2023-08-11,80,Licença Office 365,Sim,Software,4,399.0,1596.0,Barcelona,Espanha,Carlos
2024-03-11,60,Cadeira,Sim,Móveis,6,312.0,1872.0,São Paulo,Brasil,Ana
2023-07-03,90,HD SSD,Sim,Armazenamento,5,672.0,3360.0,Porto,Portugal,Sofia
2023-10-08,23,Cabo HDMI,Sim,Periféricos,10,47.2,472.0,Rio de Janeiro,Brasil,Carlos
2023-08-01,80,Licença Office 365,Sim,Software,6,399.0,2394.0,Valencia,Espanha,David
2024-01-06,90,HD SSD,Não,Armazenamento,1,600.0,600.0,Madrid,Espanha,María
2023-04-03,80,Licença Office 365,Não,Software,1,371.0,371.0,Coimbra,Portugal,Miguel
2023-05-04,23,Cabo HDMI,Não,Periféricos,2,43.2,86.4,Madrid,Espanha,Carlos
2023-12-01,35,Computador,Sim,Computadores,9,2806.0,25254.0,New York,Estados Unidos,Alice
2023-08-31,95,Memória,Não,Armazenamento,3,364.8,1094.4,Valencia,Espanha,David
2023-04-05,50,Mesa,Sim,Móveis,3,477.0,1431.0,Chicago,Estados Unidos,John
2023-09-26,95,Memória,Não,Armazenamento,1,371.2,371.2,Rio de Janeiro,Brasil,Ana
2023-11-12,10,Mouse,Não,Periféricos,3,120.0,360.0,Barcelona,Espanha,Carlos
2024-01-12,10,Mouse,Não,Periféricos,2,100.0,200.0,New York,Estados Unidos,Alice
2023-10-05,60,Cadeira,Sim,Móveis,3,354.0,1062.0,New York,Estados Unidos,John
2023-12-01,11,Teclado,Sim,Periféricos,1,183.0,183.0,São Paulo,Brasil,Carlos
2023-06-14,50,Mesa,Não,Móveis,5,495.0,2475.0,New York,Estados Unidos,Alice
2024-02-09,23,Cabo HDMI,Não,Periféricos,10,40.8,408.0,Chicago,Estados Unidos,Bob
2023-12-18,70,Licença Windows,Sim,Software,1,1098.0,1098.0,Belo Horizonte,Brasil,Ana
2024-02-09,35,Computador,Sim,Computadores,10,2346.0,23460.0,Coimbra,Portugal,Miguel
2024-01-19,70,Licença Windows,Sim,Software,10,900.0,9000.0,Rio de Janeiro,Brasil,Carlos
2023-04-28,10,Mouse,Não,Periféricos,5,106.0,530.0,Valencia,Espanha,Carlos
2024-01-28,80,Licença Office 365,Sim,Software,9,350.0,3150.0,Valencia,Espanha,Carlos
2023-08-25,90,HD SSD,Não,Armazenamento,10,684.0,6840.0,New York,Estados Unidos,John
2023-12-12,50,Mesa,Sim,Móveis,7,549.0,3843.0,New York,Estados Unidos,Alice
2023-06-29,35,Computador,Não,Computadores,6,2530.0,15180.0,Madrid,Espanha,Carlos
2023-04-22,96,Placa de Vídeo,Não,Periféricos,10,2332.0,23320.0,São Paulo,Brasil,Carlos
2023-11-05,70,Licença Windows,Sim,Software,2,1080.0,2160.0,Valencia,Espanha,María
2023-10-09,80,Licença Office 365,Não,Software,7,413.0,2891.0,Coimbra,Portugal,André
2023-11-28,23,Cabo HDMI,Sim,Periféricos,2,48.0,96.0,Chicago,Estados Unidos,Alice
2023-07-18,95,Memória,Sim,Armazenamento,1,358.4,358.4,Valencia,Espanha,Carlos
2023-10-23,96,Placa de Vídeo,Sim,Periféricos,1,2596.0,2596.0,Los Angeles,Estados Unidos,Alice
2023-06-04,35,Computador,Não,Computadores,3,2530.0,7590.0,Porto,Portugal,Miguel
2023-09-01,90,HD SSD,Não,Armazenamento,6,696.0,4176.0,Barcelona,Espanha,María
2024-01-11,50,Mesa,Sim,Móveis,4,450.0,1800.0,Valencia,Espanha,María
2024-03-07,30,Notebook,Não,Computadores,4,3640.0,14560.0,Coimbra,Portugal,Sofia
2023-07-21,60,Cadeira,Não,Móveis,1,336.0,336.0,Coimbra,Portugal,Sofia
2023-07-23,35,Computador,Sim,Computadores,8,2576.0,20608.0,New York,Estados Unidos,John
2024-03-06,90,HD SSD,Não,Armazenamento,8,624.0,4992.0,Belo Horizonte,Brasil,João
2023-09-08,20,Monitor,Não,Monitores,5,928.0,4640.0,São Paulo,Brasil,João
2024-02-23,11,Teclado,Sim,Periféricos,6,153.0,918.0,Barcelona,Espanha,David
2023-07-05,80,Licença Office 365,Sim,Software,9,392.0,3528.0,Lisboa,Portugal,Sofia
2023-05-28,90,HD SSD,Não,Armazenamento,7,648.0,4536.0,Barcelona,Espanha,María
2023-12-13,80,Licença Office 365,Não,Software,10,427.0,4270.0,Barcelona,Espanha,Carlos
2023-10-15,80,Licença Office 365,Sim,Software,3,413.0,1239.0,New York,Estados Unidos,Alice
2023-05-09,20,Monitor,Não,Monitores,10,864.0,8640.0,São Paulo,Brasil,Ana
2023-08-10,10,Mouse,Não,Periféricos,9,114.0,1026.0,Valencia,Espanha,Carlos
2023-05-29,90,HD SSD,Não,Armazenamento,7,648.0,4536.0,Los Angeles,Estados Unidos,John
2023-04-17,11,Teclado,Sim,Periféricos,3,159.0,477.0,Belo Horizonte,Brasil,João
2023-10-23,20,Monitor,Não,Monitores,8,944.0,7552.0,Los Angeles,Estados Unidos,Bob
2023-03-27,10,Mouse,Não,Periféricos,8,104.0,832.0,New York,Estados Unidos,Alice
2023-10-22,96,Placa de Vídeo,Não,Periféricos,6,2596.0,15576.0,Los Angeles,Estados Unidos,Alice
2023-08-03,10,Mouse,Sim,Periféricos,5,114.0,570.0,Porto,Portugal,Miguel
2023-05-18,70,Licença Windows,Não,Software,10,972.0,9720.0,Madrid,Espanha,María
2024-02-12,50,Mesa,Sim,Móveis,6,459.0,2754.0,Barcelona,Espanha,María
2023-07-29,11,Teclado,Não,Periféricos,3,168.0,504.0,Lisboa,Portugal,André
2023-08-06,80,Licença Office 365,Sim,Software,2,399.0,798.0,Valencia,Espanha,David
2023-09-21,90,HD SSD,Não,Armazenamento,5,696.0,3480.0,Porto,Portugal,André
2023-08-16,23,Cabo HDMI,Sim,Periféricos,2,45.6,91.2,São Paulo,Brasil,João
2023-12-29,20,Monitor,Sim,Monitores,6,976.0,5856.0,São Paulo,Brasil,Ana
2023-05-26,95,Memória,Não,Armazenamento,7,345.6,2419.2,Coimbra,Portugal,Miguel
2023-04-08,23,Cabo HDMI,Sim,Periféricos,3,42.4,127.2,Rio de Janeiro,Brasil,João
2023-09-26,90,HD SSD,Sim,Armazenamento,6,696.0,4176.0,New York,Estados Unidos,Alice
2023-06-14,11,Teclado,Não,Periféricos,6,165.0,990.0,Los Angeles,Estados Unidos,John
2023-04-27,80,Licença Office 365,Sim,Software,4,371.0,1484.0,Belo Horizonte,Brasil,Ana
2023-10-02,23,Cabo HDMI,Sim,Periféricos,6,47.2,283.2,Porto,Portugal,André
2023-12-04,95,Memória,Sim,Armazenamento,6,390.4,2342.4,New York,Estados Unidos,Alice
2023-12-05,95,Memória,Sim,Armazenamento,5,390.4,1952.0,Porto,Portugal,Miguel
2023-11-17,90,HD SSD,Sim,Armazenamento,10,720.0,7200.0,Chicago,Estados Unidos,Bob
2023-10-22,11,Teclado,Não,Periféricos,2,177.0,354.0,Rio de Janeiro,Brasil,Carlos
2023-07-24,35,Computador,Não,Computadores,5,2576.0,12880.0,Valencia,Espanha,Carlos
2023-08-05,96,Placa de Vídeo,Sim,Periféricos,3,2508.0,7524.0,Madrid,Espanha,Carlos
2023-05-17,70,Licença Windows,Sim,Software,4,972.0,3888.0,Lisboa,Portugal,Sofia
2023-09-25,10,Mouse,Não,Periféricos,9,116.0,1044.0,Valencia,Espanha,Carlos
2023-12-09,23,Cabo HDMI,Não,Periféricos,10,48.8,488.0,Valencia,Espanha,David
2023-10-17,10,Mouse,Sim,Periféricos,2,118.0,236.0,Madrid,Espanha,David
2023-05-24,80,Licença Office 365,Sim,Software,7,378.0,2646.0,Rio de Janeiro,Brasil,Carlos
2023-11-22,60,Cadeira,Sim,Móveis,4,360.0,1440.0,Coimbra,Portugal,André
2023-04-11,95,Memória,Sim,Armazenamento,4,339.2,1356.8,Barcelona,Espanha,Carlos
2024-01-03,11,Teclado,Sim,Periféricos,4,150.0,600.0,Coimbra,Portugal,Sofia
2023-11-15,10,Mouse,Não,Periféricos,7,120.0,840.0,Chicago,Estados Unidos,John
2023-05-15,60,Cadeira,Não,Móveis,8,324.0,2592.0,Rio de Janeiro,Brasil,Ana
2023-11-16,30,Notebook,Não,Computadores,8,4200.0,33600.0,Valencia,Espanha,Carlos
2023-11-17,96,Placa de Vídeo,Não,Periféricos,3,2640.0,7920.0,Lisboa,Portugal,André
2023-07-09,90,HD SSD,Não,Armazenamento,8,672.0,5376.0,Belo Horizonte,Brasil,Carlos
2023-07-28,70,Licença Windows,Não,Software,6,1008.0,6048.0,Chicago,Estados Unidos,Bob
2023-11-15,20,Monitor,Não,Monitores,6,960.0,5760.0,Chicago,Estados Unidos,Bob
2023-05-21,50,Mesa,Sim,Móveis,2,486.0,972.0,Barcelona,Espanha,María
2023-07-24,80,Licença Office 365,Não,Software,5,392.0,1960.0,Coimbra,Portugal,Sofia
2023-10-04,96,Placa de Vídeo,Não,Periféricos,10,2596.0,25960.0,São Paulo,Brasil,João
2023-09-10,70,Licença Windows,Não,Software,1,1044.0,1044.0,Rio de Janeiro,Brasil,Ana
2023-04-28,30,Notebook,Não,Computadores,2,3710.0,7420.0,Valencia,Espanha,María
2023-06-16,11,Teclado,Sim,Periféricos,5,165.0,825.0,Coimbra,Portugal,Sofia
2024-01-23,20,Monitor,Sim,Monitores,1,800.0,800.0,New York,Estados Unidos,Bob
2024-02-04,11,Teclado,Sim,Periféricos,10,153.0,1530.0,New York,Estados Unidos,Bob
2023-10-19,23,Cabo HDMI,Não,Periféricos,3,47.2,141.6,São Paulo,Brasil,João
2023-07-01,10,Mouse,Sim,Periféricos,6,112.0,672.0,Belo Horizonte,Brasil,João
