ID Venda,Data da Venda,Código Produto,Nome Produto,Garantia Extendida,Categoria do Produto,Quantidade Vendido,Valor Unitário,Valor Total da Venda,Cidade da Loja,País da Loja,Vendedor
1060,2023-11-04,60,Cadeira,Não,Móveis,4,360.0,1440.0,Los Angeles,Estados Unidos,John
1061,2023-04-16,90,HD SSD,Não,Armazenamento,8,636.0,5088.0,New York,Estados Unidos,John
1062,2023-06-26,60,Cadeira,Sim,Móveis,1,330.0,330.0,New York,Estados Unidos,John
1063,2024-03-11,70,Licença Windows,Não,Software,5,936.0,4680.0,Porto,Portugal,Sofia
1064,2023-05-20,20,Monitor,Não,Monitores,4,864.0,3456.0,Chicago,Estados Unidos,Alice
1065,2023-04-08,23,Cabo HDMI,Não,Periféricos,10,42.4,424.0,Lisboa,Portugal,Miguel
1066,2023-06-15,30,Notebook,Não,Computadores,3,3850.0,11550.0,Coimbra,Portugal,Miguel
1067,2024-03-08,10,Mouse,Sim,Periféricos,1,104.0,104.0,Lisboa,Portugal,Sofia
1068,2023-07-27,70,Licença Windows,Sim,Software,1,1008.0,1008.0,São Paulo,Brasil,João
1069,2024-02-11,10,Mouse,Sim,Periféricos,7,102.0,714.0,Coimbra,Portugal,Miguel
1070,2023-05-13,80,Licença Office 365,Não,Software,3,378.0,1134.0,New York,Estados Unidos,John
1071,2024-03-01,20,Monitor,Sim,Monitores,3,832.0,2496.0,Chicago,Estados Unidos,Bob
1072,2023-05-26,70,Licença Windows,Não,Software,5,972.0,4860.0,Porto,Portugal,Miguel
1073,2023-09-28,96,Placa de Vídeo,Não,Periféricos,2,2552.0,5104.0,Lisboa,Portugal,André
1074,2023-04-20,10,Mouse,Sim,Periféricos,2,106.0,212.0,Chicago,Estados Unidos,Alice
1075,2023-09-09,11,Teclado,Sim,Periféricos,9,174.0,1566.0,Madrid,Espanha,David
1076,2023-06-26,90,HD SSD,Não,Armazenamento,5,660.0,3300.0,Belo Horizonte,Brasil,João
1077,2023-08-27,11,Teclado,Não,Periféricos,2,171.0,342.0,Coimbra,Portugal,Miguel
1078,2023-06-30,30,Notebook,Não,Computadores,2,3850.0,7700.0,Rio de Janeiro,Brasil,Ana
1079,2023-10-20,20,Monitor,Não,Monitores,6,944.0,5664.0,Valencia,Espanha,David
1080,2023-03-23,70,Licença Windows,Não,Software,5,936.0,4680.0,Lisboa,Portugal,Miguel
1081,2024-02-28,35,Computador,Sim,Computadores,7,2346.0,16422.0,Belo Horizonte,Brasil,João
1082,2024-02-12,95,Memória,Não,Armazenamento,8,326.4,2611.2,Los Angeles,Estados Unidos,Alice
1083,2023-05-09,80,Licença Office 365,Sim,Software,4,378.0,1512.0,Madrid,Espanha,David
1084,2023-06-05,50,Mesa,Não,Móveis,9,495.0,4455.0,Chicago,Estados Unidos,John
1085,2023-07-17,96,Placa de Vídeo,Sim,Periféricos,9,2464.0,22176.0,Valencia,Espanha,Carlos
1086,2023-08-30,20,Monitor,Não,Monitores,7,912.0,6384.0,Lisboa,Portugal,Sofia
1087,2024-03-06,50,Mesa,Não,Móveis,7,468.0,3276.0,Belo Horizonte,Brasil,Ana
1088,2023-11-09,80,Licença Office 365,Sim,Software,8,420.0,3360.0,Rio de Janeiro,Brasil,Carlos
1089,2023-04-11,10,Mouse,Sim,Periféricos,2,106.0,212.0,Rio de Janeiro,Brasil,Ana
1090,2023-07-31,60,Cadeira,Não,Móveis,8,336.0,2688.0,Coimbra,Portugal,Sofia
1091,2023-12-30,20,Monitor,Sim,Monitores,4,976.0,3904.0,New York,Estados Unidos,John
1092,2023-09-05,30,Notebook,Sim,Computadores,3,4060.0,12180.0,Rio de Janeiro,Brasil,Ana
1093,2023-07-04,35,Computador,Não,Computadores,10,2576.0,25760.0,Los Angeles,Estados Unidos,John
1094,2023-12-12,20,Monitor,Sim,Monitores,2,976.0,1952.0,Porto,Portugal,Sofia
1095,2024-01-15,50,Mesa,Não,Móveis,4,450.0,1800.0,Lisboa,Portugal,Sofia
1096,2024-02-27,50,Mesa,Sim,Móveis,10,459.0,4590.0,Lisboa,Portugal,André
1097,2023-06-08,30,Notebook,Sim,Computadores,10,3850.0,38500.0,Rio de Janeiro,Brasil,Ana
1098,2023-09-04,23,Cabo HDMI,Não,Periféricos,10,46.4,464.0,São Paulo,Brasil,Ana
1099,2024-03-19,50,Mesa,Não,Móveis,6,468.0,2808.0,Madrid,Espanha,David
1100,2023-12-23,90,HD SSD,Sim,Armazenamento,8,732.0,5856.0,São Paulo,Brasil,Ana
1101,2023-10-29,70,Licença Windows,Sim,Software,4,1062.0,4248.0,Valencia,Espanha,Carlos
1102,2023-10-24,10,Mouse,Sim,Periféricos,2,118.0,236.0,Chicago,Estados Unidos,John
1103,2023-09-24,96,Placa de Vídeo,Sim,Periféricos,3,2552.0,7656.0,Belo Horizonte,Brasil,Ana
1104,2023-09-10,90,HD SSD,Sim,Armazenamento,5,696.0,3480.0,Porto,Portugal,Sofia
1105,2023-10-01,90,HD SSD,Sim,Armazenamento,5,708.0,3540.0,Lisboa,Portugal,Sofia
1106,2024-03-07,95,Memória,Sim,Armazenamento,10,332.8,3328.0,New York,Estados Unidos,Bob
1107,2024-02-07,10,Mouse,Não,Periféricos,1,102.0,102.0,Barcelona,Espanha,María
1108,2024-02-12,60,Cadeira,Sim,Móveis,2,306.0,612.0,Porto,Portugal,Sofia
1109,2023-09-13,60,Cadeira,Sim,Móveis,3,348.0,1044.0,Barcelona,Espanha,María
1110,2023-12-03,50,Mesa,Não,Móveis,1,549.0,549.0,Rio de Janeiro,Brasil,Ana
1111,2023-06-18,60,Cadeira,Sim,Móveis,3,330.0,990.0,Barcelona,Espanha,María
1112,2023-12-15,70,Licença Windows,Não,Software,8,1098.0,8784.0,Porto,Portugal,Miguel
1113,2023-05-25,70,Licença Windows,Sim,Software,6,972.0,5832.0,Lisboa,Portugal,Miguel
1114,2023-07-27,70,Licença Windows,Sim,Software,7,1008.0,7056.0,Barcelona,Espanha,María
1115,2023-12-04,11,Teclado,Sim,Periféricos,2,183.0,366.0,Porto,Portugal,André
1116,2023-09-16,23,Cabo HDMI,Não,Periféricos,10,46.4,464.0,Porto,Portugal,André
1117,2023-04-30,50,Mesa,Não,Móveis,5,477.0,2385.0,São Paulo,Brasil,Ana
1118,2023-07-05,50,Mesa,Não,Móveis,8,504.0,4032.0,New York,Estados Unidos,Alice
1119,2023-08-21,90,HD SSD,Não,Armazenamento,3,684.0,2052.0,São Paulo,Brasil,Carlos
1120,2023-04-08,30,Notebook,Sim,Computadores,3,3710.0,11130.0,Rio de Janeiro,Brasil,Carlos
1121,2023-04-18,95,Memória,Sim,Armazenamento,10,339.2,3392.0,Chicago,Estados Unidos,John
1122,2023-03-29,20,Monitor,Sim,Monitores,5,832.0,4160.0,Chicago,Estados Unidos,John
1123,2023-04-18,96,Placa de Vídeo,Sim,Periféricos,8,2332.0,18656.0,Coimbra,Portugal,André
1124,2023-10-30,11,Teclado,Sim,Periféricos,3,177.0,531.0,Barcelona,Espanha,María
1125,2023-06-21,80,Licença Office 365,Não,Software,4,385.0,1540.0,Barcelona,Espanha,Carlos
1126,2023-11-13,10,Mouse,Sim,Periféricos,8,120.0,960.0,Lisboa,Portugal,André
1127,2023-12-29,30,Notebook,Não,Computadores,7,4270.0,29890.0,Valencia,Espanha,Carlos
1128,2023-05-18,50,Mesa,Sim,Móveis,6,486.0,2916.0,Valencia,Espanha,Carlos
1129,2023-08-30,11,Teclado,Sim,Periféricos,5,171.0,855.0,Coimbra,Portugal,André
1130,2024-01-19,30,Notebook,Sim,Computadores,4,3500.0,14000.0,Lisboa,Portugal,Miguel
1131,2023-07-17,30,Notebook,Sim,Computadores,7,3920.0,27440.0,Madrid,Espanha,María
1132,2023-11-11,30,Notebook,Sim,Computadores,7,4200.0,29400.0,Valencia,Espanha,María
1133,2023-07-16,10,Mouse,Sim,Periféricos,8,112.0,896.0,Coimbra,Portugal,Miguel
1134,2023-07-31,96,Placa de Vídeo,Sim,Periféricos,5,2464.0,12320.0,São Paulo,Brasil,Carlos
1135,2024-01-01,11,Teclado,Não,Periféricos,7,150.0,1050.0,Lisboa,Portugal,André
1136,2023-07-29,35,Computador,Não,Computadores,7,2576.0,18032.0,Belo Horizonte,Brasil,João
1137,2024-01-10,50,Mesa,Não,Móveis,3,450.0,1350.0,Belo Horizonte,Brasil,Carlos
1138,2023-06-21,20,Monitor,Não,Monitores,8,880.0,7040.0,Lisboa,Portugal,André
1139,2023-11-01,10,Mouse,Sim,Periféricos,4,120.0,480.0,São Paulo,Brasil,João
1140,2023-08-10,50,Mesa,Não,Móveis,6,513.0,3078.0,New York,Estados Unidos,Alice
1141,2023-05-01,95,Memória,Não,Armazenamento,10,345.6,3456.0,Barcelona,Espanha,David
1142,2024-03-16,10,Mouse,Não,Periféricos,2,104.0,208.0,Los Angeles,Estados Unidos,Bob
1143,2023-04-19,23,Cabo HDMI,Sim,Periféricos,3,42.4,127.2,São Paulo,Brasil,João
1144,2023-06-02,90,HD SSD,Não,Armazenamento,4,660.0,2640.0,Los Angeles,Estados Unidos,Bob
1145,2023-05-26,35,Computador,Sim,Computadores,5,2484.0,12420.0,Porto,Portugal,André
1146,2023-04-05,35,Computador,Sim,Computadores,10,2438.0,24380.0,Lisboa,Portugal,André
1147,2023-06-23,35,Computador,Sim,Computadores,4,2530.0,10120.0,Coimbra,Portugal,André
1148,2023-12-23,23,Cabo HDMI,Não,Periféricos,7,48.8,341.6,Barcelona,Espanha,María
1149,2023-08-03,35,Computador,Sim,Computadores,6,2622.0,15732.0,Barcelona,Espanha,Carlos
1150,2023-09-24,11,Teclado,Sim,Periféricos,6,174.0,1044.0,Coimbra,Portugal,André
1151,2023-09-06,90,HD SSD,Não,Armazenamento,3,696.0,2088.0,Porto,Portugal,André
1152,2023-05-12,95,Memória,Sim,Armazenamento,1,345.6,345.6,Barcelona,Espanha,María
1153,2024-02-02,11,Teclado,Não,Periféricos,5,153.0,765.0,Rio de Janeiro,Brasil,João
1154,2023-09-16,10,Mouse,Não,Periféricos,2,116.0,232.0,Coimbra,Portugal,André
1155,2023-10-18,50,Mesa,Não,Móveis,4,531.0,2124.0,Barcelona,Espanha,David
1156,2023-08-06,96,Placa de Vídeo,Sim,Periféricos,4,2508.0,10032.0,Barcelona,Espanha,María
1157,2023-04-24,10,Mouse,Não,Periféricos,5,106.0,530.0,São Paulo,Brasil,Ana
1158,2023-08-15,10,Mouse,Sim,Periféricos,6,114.0,684.0,São Paulo,Brasil,João
1159,2023-03-29,80,Licença Office 365,Sim,Software,2,364.0,728.0,Barcelona,Espanha,Carlos
1160,2023-04-09,30,Notebook,Não,Computadores,3,3710.0,11130.0,Valencia,Espanha,Carlos
1161,2023-09-19,96,Placa de Vídeo,Sim,Periféricos,8,2552.0,20416.0,Valencia,Espanha,David
1162,2023-03-30,70,Licença Windows,Não,Software,3,936.0,2808.0,Coimbra,Portugal,Sofia
1163,2024-02-10,30,Notebook,Sim,Computadores,3,3570.0,10710.0,Belo Horizonte,Brasil,João
1164,2023-12-14,23,Cabo HDMI,Sim,Periféricos,1,48.8,48.8,Porto,Portugal,André
1165,2024-03-12,35,Computador,Não,Computadores,6,2392.0,14352.0,Chicago,Estados Unidos,John
1166,2024-01-06,30,Notebook,Não,Computadores,9,3500.0,31500.0,Los Angeles,Estados Unidos,John
1167,2023-06-13,10,Mouse,Não,Periféricos,10,110.0,1100.0,Belo Horizonte,Brasil,Ana
1168,2023-09-05,60,Cadeira,Não,Móveis,7,348.0,2436.0,Belo Horizonte,Brasil,João
1169,2023-11-09,90,HD SSD,Não,Armazenamento,4,720.0,2880.0,Porto,Portugal,André
1170,2024-02-18,35,Computador,Sim,Computadores,8,2346.0,18768.0,Valencia,Espanha,María
1171,2024-03-06,30,Notebook,Sim,Computadores,10,3640.0,36400.0,Valencia,Espanha,David
1172,2024-03-07,96,Placa de Vídeo,Não,Periféricos,3,2288.0,6864.0,Valencia,Espanha,Carlos
1173,2024-02-11,96,Placa de Vídeo,Não,Periféricos,5,2244.0,11220.0,Rio de Janeiro,Brasil,Carlos
1174,2023-07-18,90,HD SSD,Sim,Armazenamento,8,672.0,5376.0,Coimbra,Portugal,Miguel
1175,2023-11-26,30,Notebook,Sim,Computadores,5,4200.0,21000.0,Belo Horizonte,Brasil,Ana
1176,2023-09-22,95,Memória,Sim,Armazenamento,3,371.2,1113.6,Valencia,Espanha,David
1177,2024-03-01,95,Memória,Não,Armazenamento,9,332.8,2995.2,Los Angeles,Estados Unidos,Bob
1178,2023-12-26,50,Mesa,Sim,Móveis,2,549.0,1098.0,Madrid,Espanha,María
1179,2023-07-26,90,HD SSD,Sim,Armazenamento,3,672.0,2016.0,Los Angeles,Estados Unidos,Bob
1180,2024-03-16,96,Placa de Vídeo,Não,Periféricos,8,2288.0,18304.0,Belo Horizonte,Brasil,Carlos
1181,2024-02-19,50,Mesa,Sim,Móveis,10,459.0,4590.0,Valencia,Espanha,María
1182,2024-03-14,60,Cadeira,Sim,Móveis,10,312.0,3120.0,Madrid,Espanha,María
1183,2023-10-26,95,Memória,Sim,Armazenamento,10,377.6,3776.0,Valencia,Espanha,Carlos
1184,2024-02-10,30,Notebook,Sim,Computadores,8,3570.0,28560.0,São Paulo,Brasil,Carlos
1185,2023-09-13,10,Mouse,Sim,Periféricos,7,116.0,812.0,Lisboa,Portugal,Sofia
1186,2023-07-02,50,Mesa,Não,Móveis,7,504.0,3528.0,Lisboa,Portugal,André
1187,2024-03-07,20,Monitor,Sim,Monitores,5,832.0,4160.0,Los Angeles,Estados Unidos,Alice
1188,2023-11-10,10,Mouse,Sim,Periféricos,9,120.0,1080.0,Chicago,Estados Unidos,Bob
1189,2024-02-04,11,Teclado,Sim,Periféricos,6,153.0,918.0,New York,Estados Unidos,Alice
1190,2024-02-25,11,Teclado,Sim,Periféricos,3,153.0,459.0,Barcelona,Espanha,David
1191,2023-04-15,10,Mouse,Sim,Periféricos,10,106.0,1060.0,Barcelona,Espanha,Carlos
1192,2023-11-14,23,Cabo HDMI,Não,Periféricos,7,48.0,336.0,Coimbra,Portugal,Sofia
1193,2023-06-30,23,Cabo HDMI,Não,Periféricos,2,44.0,88.0,Belo Horizonte,Brasil,Ana
1194,2023-10-29,70,Licença Windows,Não,Software,4,1062.0,4248.0,Chicago,Estados Unidos,John
1195,2023-11-24,11,Teclado,Não,Periféricos,4,180.0,720.0,Valencia,Espanha,David
1196,2024-03-12,95,Memória,Sim,Armazenamento,2,332.8,665.6,Los Angeles,Estados Unidos,Alice
1197,2023-05-15,10,Mouse,Não,Periféricos,10,108.0,1080.0,Lisboa,Portugal,André
1198,2023-04-26,70,Licença Windows,Não,Software,1,954.0,954.0,São Paulo,Brasil,João
1199,2024-02-12,96,Placa de Vídeo,Sim,Periféricos,9,2244.0,20196.0,New York,Estados Unidos,Bob
1200,2023-10-14,11,Teclado,Sim,Periféricos,1,177.0,177.0,Coimbra,Portugal,Miguel
1201,2023-06-29,11,Teclado,Sim,Periféricos,2,165.0,330.0,Los Angeles,Estados Unidos,John
1202,2023-09-19,60,Cadeira,Sim,Móveis,2,348.0,696.0,Porto,Portugal,Miguel
1203,2023-09-26,90,HD SSD,Não,Armazenamento,1,696.0,696.0,Madrid,Espanha,David
1204,2023-12-09,90,HD SSD,Sim,Armazenamento,4,732.0,2928.0,Rio de Janeiro,Brasil,Carlos
1205,2023-05-17,35,Computador,Sim,Computadores,10,2484.0,24840.0,Belo Horizonte,Brasil,Ana
1206,2024-01-13,10,Mouse,Sim,Periféricos,1,100.0,100.0,Rio de Janeiro,Brasil,Carlos
1207,2024-01-26,80,Licença Office 365,Não,Software,9,350.0,3150.0,Los Angeles,Estados Unidos,Alice
1208,2023-08-28,11,Teclado,Não,Periféricos,1,171.0,171.0,Madrid,Espanha,María
1209,2023-04-25,90,HD SSD,Não,Armazenamento,7,636.0,4452.0,Los Angeles,Estados Unidos,Alice
1210,2023-05-10,30,Notebook,Sim,Computadores,8,3780.0,30240.0,Rio de Janeiro,Brasil,Ana
1211,2023-05-26,30,Notebook,Não,Computadores,7,3780.0,26460.0,Coimbra,Portugal,Sofia
1212,2023-12-16,11,Teclado,Não,Periféricos,9,183.0,1647.0,Rio de Janeiro,Brasil,João
1213,2023-04-10,80,Licença Office 365,Sim,Software,1,371.0,371.0,Lisboa,Portugal,Sofia
1214,2023-03-27,60,Cadeira,Sim,Móveis,3,312.0,936.0,Barcelona,Espanha,Carlos
1215,2023-04-02,35,Computador,Sim,Computadores,5,2438.0,12190.0,Belo Horizonte,Brasil,João
1216,2023-06-06,70,Licença Windows,Não,Software,2,990.0,1980.0,São Paulo,Brasil,João
1217,2023-11-22,10,Mouse,Sim,Periféricos,8,120.0,960.0,Chicago,Estados Unidos,Bob
1218,2024-02-16,96,Placa de Vídeo,Não,Periféricos,7,2244.0,15708.0,Madrid,Espanha,María
1219,2023-04-04,60,Cadeira,Não,Móveis,1,318.0,318.0,São Paulo,Brasil,Ana
1220,2023-12-05,23,Cabo HDMI,Não,Periféricos,10,48.8,488.0,São Paulo,Brasil,João
1221,2023-06-12,80,Licença Office 365,Não,Software,3,385.0,1155.0,Porto,Portugal,André
1222,2023-07-11,80,Licença Office 365,Não,Software,2,392.0,784.0,Valencia,Espanha,María
1223,2024-01-20,10,Mouse,Sim,Periféricos,2,100.0,200.0,Lisboa,Portugal,Miguel
1224,2023-05-25,11,Teclado,Sim,Periféricos,10,162.0,1620.0,Barcelona,Espanha,María
1225,2024-02-29,80,Licença Office 365,Sim,Software,4,357.0,1428.0,Coimbra,Portugal,Sofia
1226,2023-04-13,95,Memória,Sim,Armazenamento,10,339.2,3392.0,New York,Estados Unidos,John
1227,2023-09-24,30,Notebook,Sim,Computadores,1,4060.0,4060.0,Coimbra,Portugal,Miguel
1228,2024-02-11,50,Mesa,Sim,Móveis,6,459.0,2754.0,Lisboa,Portugal,André
1229,2023-07-11,30,Notebook,Não,Computadores,4,3920.0,15680.0,Rio de Janeiro,Brasil,Carlos
1230,2023-10-15,70,Licença Windows,Sim,Software,3,1062.0,3186.0,Barcelona,Espanha,Carlos
1231,2024-02-15,96,Placa de Vídeo,Sim,Periféricos,3,2244.0,6732.0,Lisboa,Portugal,Miguel
1232,2023-05-15,23,Cabo HDMI,Não,Periféricos,9,43.2,388.8,Chicago,Estados Unidos,John
1233,2023-03-30,11,Teclado,Sim,Periféricos,2,156.0,312.0,Coimbra,Portugal,André
1234,2023-05-03,80,Licença Office 365,Não,Software,2,378.0,756.0,Rio de Janeiro,Brasil,Carlos
1235,2023-05-09,80,Licença Office 365,Não,Software,9,378.0,3402.0,Belo Horizonte,Brasil,Ana
1236,2023-08-02,35,Computador,Sim,Computadores,8,2622.0,20976.0,São Paulo,Brasil,Ana
1237,2023-11-28,50,Mesa,Não,Móveis,10,540.0,5400.0,Valencia,Espanha,María
1238,2023-12-02,30,Notebook,Não,Computadores,10,4270.0,42700.0,Barcelona,Espanha,David
1239,2023-04-25,35,Computador,Sim,Computadores,1,2438.0,2438.0,Barcelona,Espanha,David
1240,2023-08-13,50,Mesa,Sim,Móveis,7,513.0,3591.0,Madrid,Espanha,David
1241,2023-12-19,10,Mouse,Não,Periféricos,10,122.0,1220.0,Madrid,Espanha,Carlos
1242,2023-10-31,23,Cabo HDMI,Sim,Periféricos,8,47.2,377.6,Madrid,Espanha,Carlos
1243,2024-02-29,23,Cabo HDMI,Sim,Periféricos,5,40.8,204.0,Lisboa,Portugal,Miguel
1244,2023-09-13,20,Monitor,Sim,Monitores,10,928.0,9280.0,Rio de Janeiro,Brasil,Carlos
1245,2023-11-29,23,Cabo HDMI,Sim,Periféricos,7,48.0,336.0,Belo Horizonte,Brasil,Carlos
1246,2023-09-27,10,Mouse,Não,Periféricos,10,116.0,1160.0,New York,Estados Unidos,John
1247,2024-02-26,50,Mesa,Sim,Móveis,8,459.0,3672.0,Chicago,Estados Unidos,John
1248,2024-03-16,50,Mesa,Não,Móveis,6,468.0,2808.0,Chicago,Estados Unidos,Bob
1249,2023-11-30,11,Teclado,Não,Periféricos,9,180.0,1620.0,Coimbra,Portugal,Sofia
1250,2023-10-20,95,Memória,Sim,Armazenamento,1,377.6,377.6,Porto,Portugal,André
1251,2023-08-12,23,Cabo HDMI,Sim,Periféricos,8,45.6,364.8,Belo Horizonte,Brasil,João
1252,2023-10-21,70,Licença Windows,Não,Software,2,1062.0,2124.0,New York,Estados Unidos,Alice
1253,2023-12-25,60,Cadeira,Não,Móveis,7,366.0,2562.0,Chicago,Estados Unidos,John
1254,2023-09-23,96,Placa de Vídeo,Sim,Periféricos,10,2552.0,25520.0,Chicago,Estados Unidos,John
1255,2023-10-03,96,Placa de Vídeo,Sim,Periféricos,2,2596.0,5192.0,Valencia,Espanha,David
1256,2024-02-25,60,Cadeira,Não,Móveis,9,306.0,2754.0,Lisboa,Portugal,Miguel
1257,2023-08-10,80,Licença Office 365,Sim,Software,1,399.0,399.0,Porto,Portugal,Sofia
1258,2023-08-27,50,Mesa,Sim,Móveis,9,513.0,4617.0,Belo Horizonte,Brasil,Ana
1259,2024-01-29,23,Cabo HDMI,Não,Periféricos,7,40.0,280.0,Coimbra,Portugal,Miguel
1260,2023-06-14,80,Licença Office 365,Não,Software,10,385.0,3850.0,Madrid,Espanha,María
1261,2023-10-19,80,Licença Office 365,Sim,Software,6,413.0,2478.0,Lisboa,Portugal,Sofia
1262,2023-06-25,90,HD SSD,Não,Armazenamento,8,660.0,5280.0,Rio de Janeiro,Brasil,Ana
1263,2023-06-20,23,Cabo HDMI,Não,Periféricos,8,44.0,352.0,Madrid,Espanha,Carlos
1264,2023-08-27,80,Licença Office 365,Sim,Software,4,399.0,1596.0,Lisboa,Portugal,Miguel
1265,2023-12-16,11,Teclado,Sim,Periféricos,10,183.0,1830.0,Lisboa,Portugal,Sofia
1266,2023-07-16,50,Mesa,Não,Móveis,4,504.0,2016.0,Lisboa,Portugal,Sofia
1267,2023-08-04,90,HD SSD,Sim,Armazenamento,5,684.0,3420.0,Valencia,Espanha,María
1268,2023-10-21,23,Cabo HDMI,Não,Periféricos,4,47.2,188.8,Valencia,Espanha,David
1269,2023-10-08,35,Computador,Não,Computadores,3,2714.0,8142.0,Rio de Janeiro,Brasil,Carlos
1270,2023-11-04,10,Mouse,Sim,Periféricos,4,120.0,480.0,São Paulo,Brasil,Carlos
1271,2023-06-02,95,Memória,Sim,Armazenamento,1,352.0,352.0,Coimbra,Portugal,Sofia
1272,2023-06-08,90,HD SSD,Não,Armazenamento,8,660.0,5280.0,Barcelona,Espanha,Carlos
1273,2024-02-06,95,Memória,Não,Armazenamento,10,326.4,3264.0,Barcelona,Espanha,María
1274,2023-09-21,30,Notebook,Não,Computadores,2,4060.0,8120.0,Lisboa,Portugal,André
1275,2023-05-28,20,Monitor,Não,Monitores,9,864.0,7776.0,São Paulo,Brasil,João
1276,2023-05-21,70,Licença Windows,Não,Software,2,972.0,1944.0,Chicago,Estados Unidos,John
1277,2023-09-30,60,Cadeira,Não,Móveis,7,348.0,2436.0,Belo Horizonte,Brasil,Ana
1278,2023-12-07,10,Mouse,Não,Periféricos,6,122.0,732.0,Barcelona,Espanha,Carlos
1279,2024-03-19,35,Computador,Não,Computadores,3,2392.0,7176.0,Coimbra,Portugal,Sofia
1280,2023-06-30,96,Placa de Vídeo,Sim,Periféricos,10,2420.0,24200.0,Madrid,Espanha,David
1281,2024-01-26,20,Monitor,Sim,Monitores,1,800.0,800.0,Valencia,Espanha,David
1282,2023-05-13,35,Computador,Não,Computadores,2,2484.0,4968.0,Lisboa,Portugal,Sofia
1283,2023-06-03,10,Mouse,Sim,Periféricos,10,110.0,1100.0,Chicago,Estados Unidos,Alice
1284,2023-10-24,11,Teclado,Não,Periféricos,7,177.0,1239.0,Madrid,Espanha,María
1285,2023-08-29,35,Computador,Sim,Computadores,4,2622.0,10488.0,Valencia,Espanha,David
1286,2023-08-17,90,HD SSD,Não,Armazenamento,9,684.0,6156.0,Barcelona,Espanha,María
1287,2023-09-01,50,Mesa,Não,Móveis,10,522.0,5220.0,Madrid,Espanha,Carlos
1288,2023-10-10,95,Memória,Não,Armazenamento,1,377.6,377.6,Barcelona,Espanha,Carlos
1289,2023-09-06,60,Cadeira,Não,Móveis,2,348.0,696.0,New York,Estados Unidos,Bob
1290,2024-01-06,96,Placa de Vídeo,Não,Periféricos,2,2200.0,4400.0,Los Angeles,Estados Unidos,John
1291,2023-10-02,35,Computador,Sim,Computadores,9,2714.0,24426.0,São Paulo,Brasil,Ana
1292,2023-05-17,11,Teclado,Não,Periféricos,8,162.0,1296.0,Lisboa,Portugal,André
1293,2023-03-23,30,Notebook,Sim,Computadores,2,3640.0,7280.0,Los Angeles,Estados Unidos,Alice
1294,2023-07-19,23,Cabo HDMI,Sim,Periféricos,9,44.8,403.2,Belo Horizonte,Brasil,Ana
1295,2024-02-06,70,Licença Windows,Não,Software,10,918.0,9180.0,Madrid,Espanha,David
1296,2024-01-27,70,Licença Windows,Sim,Software,5,900.0,4500.0,Chicago,Estados Unidos,Bob
1297,2023-04-24,11,Teclado,Não,Periféricos,5,159.0,795.0,Los Angeles,Estados Unidos,John
1298,2023-04-15,11,Teclado,Não,Periféricos,6,159.0,954.0,Porto,Portugal,Miguel
1299,2023-12-15,90,HD SSD,Não,Armazenamento,9,732.0,6588.0,Coimbra,Portugal,Sofia
1300,2024-01-20,50,Mesa,Sim,Móveis,1,450.0,450.0,Coimbra,Portugal,Miguel
1301,2023-06-14,95,Memória,Sim,Armazenamento,6,352.0,2112.0,Lisboa,Portugal,Miguel
1302,2024-02-14,96,Placa de Vídeo,Sim,Periféricos,9,2244.0,20196.0,Valencia,Espanha,María
1303,2023-06-09,70,Licença Windows,Não,Software,2,990.0,1980.0,Chicago,Estados Unidos,Alice
1304,2024-01-15,11,Teclado,Sim,Periféricos,1,150.0,150.0,São Paulo,Brasil,Ana
1305,2023-07-13,90,HD SSD,Sim,Armazenamento,1,672.0,672.0,São Paulo,Brasil,Ana
1306,2023-10-14,35,Computador,Sim,Computadores,1,2714.0,2714.0,Los Angeles,Estados Unidos,John
1307,2023-11-17,70,Licença Windows,Sim,Software,8,1080.0,8640.0,Chicago,Estados Unidos,Bob
1308,2023-08-20,50,Mesa,Não,Móveis,8,513.0,4104.0,Madrid,Espanha,Carlos
1309,2024-01-12,30,Notebook,Sim,Computadores,3,3500.0,10500.0,Coimbra,Portugal,Miguel
1310,2023-10-06,60,Cadeira,Sim,Móveis,2,354.0,708.0,Madrid,Espanha,David
1311,2023-05-02,23,Cabo HDMI,Não,Periféricos,1,43.2,43.2,Coimbra,Portugal,Sofia
1312,2023-05-24,80,Licença Office 365,Sim,Software,2,378.0,756.0,Rio de Janeiro,Brasil,João
1313,2023-05-16,10,Mouse,Não,Periféricos,2,108.0,216.0,Madrid,Espanha,David
1314,2023-12-05,70,Licença Windows,Não,Software,7,1098.0,7686.0,Chicago,Estados Unidos,Alice
1315,2023-11-18,80,Licença Office 365,Sim,Software,3,420.0,1260.0,Lisboa,Portugal,Sofia
1316,2023-08-03,11,Teclado,Sim,Periféricos,4,171.0,684.0,Chicago,Estados Unidos,Bob
1317,2023-06-28,20,Monitor,Sim,Monitores,2,880.0,1760.0,Madrid,Espanha,María
1318,2023-10-19,35,Computador,Não,Computadores,3,2714.0,8142.0,New York,Estados Unidos,John
1319,2023-09-25,30,Notebook,Sim,Computadores,1,4060.0,4060.0,Chicago,Estados Unidos,Bob
1320,2023-11-30,23,Cabo HDMI,Sim,Periféricos,4,48.0,192.0,Belo Horizonte,Brasil,Carlos
1321,2023-06-24,60,Cadeira,Não,Móveis,5,330.0,1650.0,Rio de Janeiro,Brasil,Carlos
